target_class,orbital_period,planetary_radius,insolation_flux,equilibrium_temp,stellar_temp,stellar_radius,stellar_mass,distance,transit_duration,transit_depth,data_source
FALSE POSITIVE,2.42803503,0.85,1249.87,1516.0,6609.0,0.974,1.073,,3.045,73.8,kepler
CANDIDATE,13.12297275,1.29,266.05,1030.0,6134.0,1.665,1.173,,2.234,43.7,kepler
CONFIRMED,6.28384079,0.73,356.49,1108.0,5888.0,1.227,1.036,,4.291,35.7,kepler
CONFIRMED,2.27164952,0.97,1269.46,1522.0,6274.0,1.062,1.115,,4.054,82.4,kepler
FALSE POSITIVE,1.87885327,0.97,922.49,1406.0,5851.0,0.863,0.93,,3.302,120.9,kepler
FALSE POSITIVE,0.785473311,1.61,2325.64,1769.0,5356.0,0.871,0.81,,1.3911,339.6,kepler
FALSE POSITIVE,5.2438982,1.24,262.14,1026.0,5804.0,0.927,0.932,,7.881,162.2,kepler
CANDIDATE,9.08745206,0.73,217.95,980.0,5888.0,1.227,1.036,,3.786,35.1,kepler
FALSE POSITIVE,2.9761504,1.02,102.54,811.0,4236.0,0.664,0.657,,6.079,259.5,kepler
CONFIRMED,64.0019669,2.48,2.55,322.0,4652.0,0.697,0.734,,4.724,1112.5,kepler
CONFIRMED,9.3281912,0.59,91.02,788.0,5525.0,0.888,0.939,,3.991,45.2,kepler
CONFIRMED,2.71603664,1.05,807.43,1360.0,6011.0,1.041,1.119,,1.744,98.5,kepler
CANDIDATE,13.00291716,1.28,60.11,710.0,5796.0,0.8,0.882,,3.058,225.3,kepler
CANDIDATE,0.505111993,1.58,2970.58,1886.0,5262.0,0.783,0.875,,0.4053,212.8,kepler
CONFIRMED,3.38557445,1.63,1122.9,1476.0,5718.0,1.48,0.936,,1.879,121.9,kepler
FALSE POSITIVE,2.754024,1.68,1374.41,1553.0,6419.0,1.188,1.073,,4.15,172.2,kepler
FALSE POSITIVE,0.960843605,19.15,3120.32,1904.0,5708.0,1.129,1.112,,3.22,141.7,kepler
FALSE POSITIVE,4.206109,0.91,235.01,999.0,5480.0,0.802,0.78,,5.16,120.0,kepler
CONFIRMED,13.3997555,1.51,145.65,886.0,6401.0,1.15,1.183,,3.534,167.3,kepler
CANDIDATE,2.49385348,0.59,579.64,1251.0,5615.0,0.85,0.79,,1.414,46.9,kepler
FALSE POSITIVE,0.776950288,1.72,2974.07,1882.0,5861.0,0.865,0.957,,1.288,396.0,kepler
FALSE POSITIVE,5.93725628,0.86,148.97,891.0,5428.0,0.799,0.727,,3.639,115.6,kepler
CANDIDATE,18.22211768,7.45,34.99,620.0,5162.0,0.958,0.862,,2.044,2318.0,kepler
CONFIRMED,4.56383697,1.22,218.18,980.0,5408.0,0.861,0.848,,2.271,201.8,kepler
CANDIDATE,16.5340022,1.17,106.21,819.0,6052.0,1.202,1.015,,4.063,89.2,kepler
FALSE POSITIVE,55.119831,1.68,35.48,622.0,6297.0,1.506,1.18,,4.703,114.5,kepler
FALSE POSITIVE,25.6416117,1.76,98.5,803.0,6297.0,1.506,1.18,,5.5,126.4,kepler
FALSE POSITIVE,1.33258455,15.89,1884.66,1680.0,6039.0,0.951,1.027,,5.77,152.7,kepler
CANDIDATE,5.67577999,1.22,802.11,1357.0,6681.0,1.438,1.294,,3.554,51.2,kepler
FALSE POSITIVE,4.29258258,1.87,428.77,1161.0,6137.0,0.963,1.038,,3.069,369.6,kepler
CONFIRMED,5.49548533,1.3,661.04,1293.0,6157.0,1.392,1.02,,2.461,85.8,kepler
FALSE POSITIVE,0.980505042,26.35,3100.61,1904.0,5794.0,1.059,0.963,,1.4068,426.6,kepler
CONFIRMED,3.58273837,1.64,302.74,1064.0,5448.0,0.872,0.912,,1.523,360.5,kepler
CONFIRMED,15.604841,1.57,248.62,1013.0,6254.0,1.706,1.11,,4.543,73.4,kepler
CANDIDATE,0.762950224,1.0,1763.73,1651.0,5385.0,0.731,0.797,,1.133,187.3,kepler
CANDIDATE,19.5650801,0.97,92.77,791.0,6180.0,1.235,1.09,,4.242,61.7,kepler
FALSE POSITIVE,2.17823752,0.64,1114.8,1473.0,6052.0,0.969,0.905,,2.259,44.0,kepler
FALSE POSITIVE,1.404674486,0.86,379.5,1126.0,4716.0,0.609,0.603,,5.056,155.5,kepler
FALSE POSITIVE,24.9097436,2.24,163.58,912.0,6596.0,1.757,1.227,,3.856,150.2,kepler
CONFIRMED,12.3101351,1.51,42.42,651.0,5009.0,0.84,0.797,,3.797,263.7,kepler
CONFIRMED,2.61576515,1.06,851.6,1379.0,6088.0,0.958,0.934,,2.777,120.4,kepler
CONFIRMED,6.94245216,1.34,239.39,1003.0,6108.0,1.03,1.132,,3.491,160.8,kepler
CANDIDATE,5.53312006,1.05,680.77,1303.0,6170.0,1.425,1.047,,3.486,53.1,kepler
CONFIRMED,9.4061364,1.14,219.36,981.0,5855.0,1.268,1.02,,4.882,79.5,kepler
FALSE POSITIVE,1.181165291,1.52,905.88,1398.0,5203.0,0.747,0.779,,1.013,370.4,kepler
CONFIRMED,13.61165024,1.46,198.73,958.0,6170.0,1.499,1.282,,7.617,95.5,kepler
CONFIRMED,6.24564633,1.06,67.62,731.0,4858.0,0.707,0.786,,2.459,212.0,kepler
FALSE POSITIVE,0.945829261,0.86,2433.01,1790.0,5959.0,0.859,0.948,,1.715,98.2,kepler
CANDIDATE,10.8614163,1.01,154.68,899.0,6339.0,1.017,1.069,,6.02,64.8,kepler
FALSE POSITIVE,4.05943749,2.11,664.54,1295.0,5051.0,1.655,0.949,,3.245,105.4,kepler
CANDIDATE,7.03965141,2.72,445.49,1171.0,5902.0,1.513,1.12,,3.141,268.7,kepler
CANDIDATE,66.6434565,2.99,12.17,476.0,5751.0,1.164,1.079,,2.385,277.3,kepler
FALSE POSITIVE,0.950735805,1.39,3129.59,1908.0,6039.0,1.005,1.108,,1.1434,175.1,kepler
FALSE POSITIVE,2.17815935,1.22,1398.42,1561.0,6258.0,1.098,1.139,,1.839,116.3,kepler
FALSE POSITIVE,3.7948721,16.1,325.63,1083.0,5883.0,0.793,0.881,,1.713,305.1,kepler
CANDIDATE,6.2614227,0.81,407.58,1146.0,6384.0,1.121,1.046,,4.779,51.4,kepler
CANDIDATE,3.70386741,0.86,247.2,1012.0,5496.0,0.776,0.869,,1.41,125.7,kepler
FALSE POSITIVE,0.638437699,2.48,2024.34,1709.0,5073.0,0.824,0.922,,0.3028,286.8,kepler
FALSE POSITIVE,1.8912851,19.96,299.44,1061.0,4700.0,0.707,0.734,,6.182,1223.4,kepler
FALSE POSITIVE,3.47148164,0.85,209.73,970.0,5297.0,0.716,0.8,,4.679,122.7,kepler
CONFIRMED,5.94373492,1.14,48.82,674.0,4391.0,0.682,0.671,,1.847,301.0,kepler
CONFIRMED,2.18660188,0.98,345.07,1099.0,4904.0,0.772,0.745,,1.585,122.3,kepler
CANDIDATE,7.2929891,0.73,158.19,904.0,5959.0,0.856,0.945,,4.053,72.5,kepler
FALSE POSITIVE,3.1339356,1.58,704.95,1315.0,6137.0,1.018,1.086,,4.477,203.7,kepler
CONFIRMED,2.55315031,1.25,699.7,1312.0,5970.0,0.908,0.996,,1.849,185.3,kepler
CONFIRMED,2.936587946,1.77,473.18,1190.0,5455.0,0.909,0.795,,1.8952,279.6,kepler
CONFIRMED,10.7769944,1.15,75.83,752.0,5455.0,0.852,0.759,,2.616,185.6,kepler
CANDIDATE,2.5093344,1.47,1143.04,1483.0,6278.0,1.081,1.132,,1.833,184.3,kepler
FALSE POSITIVE,0.918921494,1.49,1960.12,1697.0,5655.0,0.833,0.926,,0.9425,321.0,kepler
CONFIRMED,7.84931877,0.81,172.98,925.0,5678.0,0.99,0.828,,3.747,68.2,kepler
FALSE POSITIVE,1.275511306,0.84,2160.97,1739.0,5921.0,1.015,0.984,,1.889,69.3,kepler
CONFIRMED,2.94648935,0.89,1187.5,1497.0,6481.0,1.171,1.194,,3.155,57.0,kepler
FALSE POSITIVE,1.227986164,1.17,1846.47,1673.0,5746.0,0.931,0.861,,1.551,150.5,kepler
FALSE POSITIVE,2.11548883,1.29,978.38,1426.0,5952.0,0.971,1.057,,4.008,169.5,kepler
FALSE POSITIVE,2.17815196,1.09,395.98,1139.0,5357.0,0.7,0.775,,2.445,245.0,kepler
FALSE POSITIVE,1.089077224,1.0,1068.22,1458.0,5118.0,0.83,0.883,,2.705,152.7,kepler
FALSE POSITIVE,2.31894284,0.87,844.12,1375.0,5780.0,1.0,1.0,,5.321,66.5,kepler
CONFIRMED,6.98472143,1.19,297.15,1059.0,5839.0,1.227,1.044,,2.724,90.7,kepler
FALSE POSITIVE,0.93373458,0.93,1446.48,1573.0,5335.0,0.804,0.891,,4.364,127.7,kepler
FALSE POSITIVE,1.33251948,1.64,2218.21,1751.0,5926.0,1.058,0.982,,3.733,233.7,kepler
CANDIDATE,14.8162925,1.57,163.33,912.0,6356.0,1.325,1.191,,4.973,108.2,kepler
CANDIDATE,3.98167088,0.79,798.79,1356.0,6484.0,1.173,1.195,,3.609,44.7,kepler
CONFIRMED,4.34195312,0.94,552.7,1236.0,6164.0,1.09,1.032,,2.598,73.3,kepler
CONFIRMED,7.298142,1.6,90.04,786.0,5119.0,0.834,0.818,,3.024,370.5,kepler
CONFIRMED,18.5010898,1.62,22.4,555.0,5242.0,0.734,0.815,,3.179,421.1,kepler
CANDIDATE,7.016016,1.72,396.43,1138.0,6642.0,1.136,1.157,,3.8,169.0,kepler
CANDIDATE,42.068554,1.32,20.28,541.0,6122.0,0.964,1.041,,5.723,186.3,kepler
FALSE POSITIVE,1.121634781,0.6,529.9,1225.0,4518.0,0.72,0.735,,1.155,71.5,kepler
FALSE POSITIVE,1.33256979,0.97,1943.76,1692.0,6089.0,0.95,1.031,,3.293,104.2,kepler
FALSE POSITIVE,2.17818699,1.03,776.45,1347.0,5584.0,0.932,0.849,,2.686,115.8,kepler
CANDIDATE,6.23968392,1.55,299.03,1060.0,5751.0,1.143,0.956,,0.668,155.9,kepler
CONFIRMED,3.60082855,1.36,174.45,927.0,4838.0,0.796,0.771,,1.938,296.3,kepler
CONFIRMED,3.59645081,1.66,732.82,1327.0,5887.0,1.235,1.09,,2.661,149.6,kepler
FALSE POSITIVE,0.760941405,1.18,2591.44,1817.0,5629.0,0.87,0.987,,1.773,186.6,kepler
FALSE POSITIVE,1.54038914,0.84,1701.3,1638.0,5974.0,0.989,0.944,,1.683,71.8,kepler
CANDIDATE,16.3368863,1.27,40.22,642.0,5410.0,0.859,0.834,,3.597,225.9,kepler
CANDIDATE,11.615625,2.84,158.69,905.0,5332.0,1.453,0.932,,2.233,191.2,kepler
CONFIRMED,6.08003714,1.07,100.72,808.0,4991.0,0.804,0.767,,1.308,184.0,kepler
CONFIRMED,3.035206175,3.59,403.53,1143.0,5505.0,0.873,0.887,,0.6182,696.9,kepler
FALSE POSITIVE,2.21316437,0.95,841.98,1374.0,5921.0,0.83,0.733,,3.874,116.1,kepler
CONFIRMED,6.30558387,2.52,378.9,1125.0,4934.0,1.756,0.952,,2.619,193.1,kepler
FALSE POSITIVE,4.2058608,1.14,248.04,1012.0,5590.0,0.839,0.934,,7.39,182.0,kepler
CANDIDATE,11.49589567,1.59,295.46,1057.0,6290.0,1.506,1.123,,2.256,108.3,kepler
CANDIDATE,8.4795266,1.18,132.02,865.0,5841.0,0.931,1.047,,6.052,163.3,kepler
CANDIDATE,1.62888267,0.92,733.67,1327.0,5398.0,0.811,0.896,,1.72,130.9,kepler
CANDIDATE,1.920062587,1.12,471.84,1189.0,5266.0,0.741,0.83,,1.437,226.8,kepler
FALSE POSITIVE,7.07162308,1.42,431.05,1162.0,6313.0,1.259,1.005,,2.587,123.0,kepler
CONFIRMED,6.96352699,1.4,669.78,1298.0,6040.0,1.686,0.984,,3.192,68.1,kepler
CONFIRMED,3.4327371,0.75,390.57,1134.0,5757.0,0.881,0.974,,4.001,63.2,kepler
CANDIDATE,0.909127736,0.98,2566.87,1818.0,5486.0,0.996,0.885,,1.431,98.7,kepler
CONFIRMED,1.450889836,1.21,1970.75,1700.0,6046.0,1.023,1.011,,1.753,135.7,kepler
CONFIRMED,5.72716067,1.4,93.96,794.0,4838.0,0.796,0.771,,2.23,310.9,kepler
CANDIDATE,10.30148508,1.6,180.14,934.0,5887.0,1.235,1.09,,3.903,162.7,kepler
CANDIDATE,17.8007815,1.02,105.04,816.0,6240.0,1.252,1.214,,6.547,44.5,kepler
CANDIDATE,7.3422467,1.6,115.93,837.0,5573.0,0.839,0.939,,2.029,366.8,kepler
CANDIDATE,8.1134681,0.92,381.27,1127.0,6011.0,1.409,0.963,,4.961,40.5,kepler
CONFIRMED,18.0541469,1.51,38.57,635.0,5505.0,0.909,0.955,,4.587,283.1,kepler
CANDIDATE,5.4675514,1.07,319.36,1078.0,5557.0,1.151,0.936,,3.283,87.2,kepler
CONFIRMED,1.538185321,1.29,547.92,1234.0,5107.0,0.723,0.794,,1.683,277.2,kepler
FALSE POSITIVE,1.332567643,0.62,1143.87,1482.0,5687.0,0.79,0.882,,4.284,56.7,kepler
CANDIDATE,0.888478095,1.51,1825.96,1665.0,5553.0,0.806,0.903,,1.5312,340.4,kepler
FALSE POSITIVE,2.18242002,0.7,638.12,1283.0,5808.0,0.786,0.871,,4.103,69.7,kepler
FALSE POSITIVE,0.503999678,2.97,1566.41,1605.0,4898.0,0.568,0.57,,0.5421,975.6,kepler
FALSE POSITIVE,2.66588544,0.98,278.03,1041.0,4965.0,0.771,0.744,,5.004,167.0,kepler
CANDIDATE,2.44232399,1.1,264.82,1029.0,4849.0,0.738,0.723,,1.921,229.0,kepler
CONFIRMED,7.61758198,1.0,255.32,1020.0,6202.0,1.072,1.05,,3.545,85.4,kepler
CANDIDATE,42.1003351,1.42,11.17,466.0,5595.0,0.82,0.917,,1.0834,214.0,kepler
CONFIRMED,2.20923119,0.84,1217.79,1507.0,5991.0,1.092,1.032,,2.392,59.8,kepler
CONFIRMED,5.88350251,1.27,192.09,949.0,5840.0,0.849,0.942,,2.556,217.7,kepler
FALSE POSITIVE,1.33258458,1.25,2873.72,1868.0,6384.0,1.086,1.129,,3.222,127.0,kepler
CONFIRMED,0.539915033,0.82,2901.68,1871.0,5102.0,0.837,0.811,,1.1466,97.0,kepler
CONFIRMED,2.20829637,1.36,2016.25,1709.0,6028.0,1.454,1.194,,2.841,87.9,kepler
CONFIRMED,8.18504859,0.93,149.41,892.0,5984.0,0.906,0.993,,4.673,97.6,kepler
CONFIRMED,10.42317343,1.07,155.7,901.0,5767.0,1.135,0.91,,2.341,71.2,kepler
FALSE POSITIVE,0.566804221,0.85,2149.42,1737.0,5277.0,0.64,0.628,,4.639,166.0,kepler
FALSE POSITIVE,2.022658,1.15,1139.1,1482.0,6091.0,0.967,1.045,,3.343,135.7,kepler
CANDIDATE,1.8679943,0.7,658.77,1291.0,5487.0,0.815,0.899,,1.087,73.4,kepler
CANDIDATE,8.9172863,1.39,177.84,931.0,6210.0,0.986,1.035,,4.468,196.3,kepler
FALSE POSITIVE,1.105095798,0.89,1025.9,1445.0,5296.0,0.752,0.835,,2.624,141.7,kepler
CONFIRMED,56.4148314,2.9,19.37,535.0,6325.0,1.112,1.157,,8.075,480.1,kepler
CONFIRMED,20.9254083,1.26,66.95,729.0,5821.0,1.21,1.025,,6.783,109.0,kepler
CONFIRMED,13.0600399,0.8,37.3,630.0,5168.0,0.769,0.793,,2.851,106.8,kepler
FALSE POSITIVE,2.2430415,0.89,770.18,1344.0,5897.0,0.891,0.983,,3.63,101.1,kepler
CANDIDATE,17.3731821,1.31,155.73,901.0,6180.0,1.54,1.237,,3.36,71.7,kepler
CANDIDATE,1.97507424,1.08,1122.82,1477.0,6065.0,0.947,1.022,,2.61,130.5,kepler
CONFIRMED,27.4784659,1.52,69.3,736.0,5432.0,1.707,1.046,,7.5,83.2,kepler
FALSE POSITIVE,1.30627214,0.87,1161.23,1490.0,5513.0,0.862,0.948,,5.144,95.4,kepler
FALSE POSITIVE,0.933732791,0.9,2344.56,1773.0,5496.0,0.927,0.798,,3.056,96.9,kepler
CANDIDATE,3.3879165,1.09,750.6,1336.0,5702.0,1.245,0.997,,1.818,78.6,kepler
FALSE POSITIVE,1.42856815,0.64,1352.91,1547.0,5979.0,0.822,0.888,,2.132,59.5,kepler
CANDIDATE,58.7488629,1.75,7.7,425.0,5574.0,0.805,0.756,,3.191,473.6,kepler
FALSE POSITIVE,3.74784374,1.08,534.57,1226.0,6122.0,0.996,1.07,,3.658,116.5,kepler
CANDIDATE,5.38299284,0.78,582.98,1253.0,6256.0,1.293,1.135,,3.336,35.1,kepler
FALSE POSITIVE,1.71028117,0.91,1055.42,1454.0,5910.0,0.855,0.945,,2.61,111.6,kepler
CANDIDATE,2.0481582,1.16,773.92,1346.0,5799.0,0.86,0.955,,1.899,183.3,kepler
CANDIDATE,14.7179342,1.25,89.3,784.0,6102.0,1.018,1.058,,5.844,132.3,kepler
CONFIRMED,5.99078221,1.03,223.93,987.0,5721.0,0.972,0.954,,1.699,69.9,kepler
FALSE POSITIVE,14.0801852,1.04,95.62,798.0,5984.0,1.089,1.142,,3.402,90.7,kepler
CONFIRMED,2.440839436,21.29,223.8,986.0,4803.0,0.698,0.752,,0.968,509.5,kepler
CONFIRMED,23.6223571,1.07,95.35,797.0,6144.0,1.393,0.999,,6.852,57.0,kepler
CANDIDATE,19.2527652,1.24,71.04,740.0,6258.0,1.046,1.102,,4.862,138.5,kepler
FALSE POSITIVE,1.08195208,0.47,1275.68,1526.0,5233.0,0.824,0.764,,4.807,33.6,kepler
CONFIRMED,2.29794819,0.98,1352.14,1547.0,6371.0,1.072,1.117,,2.84,83.2,kepler
CONFIRMED,4.54586982,0.65,134.21,868.0,5051.0,0.721,0.692,,1.756,76.5,kepler
CANDIDATE,3.48754109,0.72,224.74,988.0,5252.0,0.783,0.896,,1.811,85.1,kepler
CANDIDATE,5.75651958,0.83,332.97,1089.0,6208.0,1.024,1.086,,2.309,65.3,kepler
CANDIDATE,7.51731745,1.19,129.74,861.0,5525.0,0.923,0.957,,2.484,170.7,kepler
FALSE POSITIVE,3.08723626,1.2,1046.77,1451.0,6418.0,1.171,1.241,,2.615,101.9,kepler
CANDIDATE,8.5275894,1.28,286.1,1049.0,6469.0,1.193,1.26,,2.959,112.5,kepler
CANDIDATE,3.07714195,1.08,1175.0,1493.0,6108.0,1.336,1.162,,3.571,34.2,kepler
CANDIDATE,3.83488354,1.2,239.15,1003.0,5515.0,0.775,0.868,,2.026,243.0,kepler
FALSE POSITIVE,5.81289843,0.93,348.61,1102.0,6175.0,1.041,1.013,,3.979,76.3,kepler
FALSE POSITIVE,6.44173995,1.41,451.14,1175.0,6088.0,1.339,1.097,,1.635,107.7,kepler
CANDIDATE,8.8233996,1.13,176.13,929.0,5602.0,1.121,0.852,,6.735,104.6,kepler
FALSE POSITIVE,0.96807117,0.72,1157.58,1487.0,5367.0,0.687,0.757,,1.677,104.8,kepler
FALSE POSITIVE,3.55661906,0.72,1254.47,1518.0,6018.0,1.458,0.934,,5.396,23.3,kepler
CANDIDATE,40.0691482,13.25,10.42,458.0,5485.0,0.762,0.796,,2.928,784.1,kepler
CANDIDATE,11.6933447,1.12,192.95,950.0,6049.0,1.354,1.189,,6.551,66.9,kepler
CANDIDATE,4.02745396,0.98,577.46,1250.0,6174.0,1.041,0.987,,1.33,85.2,kepler
CANDIDATE,4.96061094,0.59,618.99,1272.0,6117.0,1.298,1.079,,2.864,20.4,kepler
CANDIDATE,1.4733245,1.03,1453.8,1576.0,5751.0,0.921,0.834,,1.406,124.0,kepler
FALSE POSITIVE,2.41795911,0.53,140.54,878.0,4623.0,0.534,0.545,,2.727,100.5,kepler
CANDIDATE,5.93218209,1.39,235.68,1000.0,5843.0,0.977,1.036,,4.507,205.3,kepler
CANDIDATE,6.05552018,0.92,119.89,844.0,5352.0,0.805,0.919,,2.818,134.6,kepler
CONFIRMED,12.4418003,0.57,26.03,576.0,4926.0,0.662,0.727,,3.572,78.4,kepler
CANDIDATE,4.11754421,1.02,1477.06,1581.0,6263.0,1.726,1.147,,4.362,34.3,kepler
CONFIRMED,3.94660745,1.4,218.91,981.0,5376.0,0.806,0.897,,2.705,309.4,kepler
FALSE POSITIVE,4.99473798,0.82,167.06,917.0,5406.0,0.819,0.907,,3.05,99.5,kepler
FALSE POSITIVE,26.190289,1.05,93.35,793.0,6434.0,1.441,1.224,,2.148,51.8,kepler
CANDIDATE,3.70858595,1.33,231.84,995.0,5420.0,0.771,0.864,,1.94,305.4,kepler
CANDIDATE,9.4527721,1.3,113.38,832.0,5973.0,0.857,0.945,,3.817,197.3,kepler
CANDIDATE,4.3638313,1.08,214.31,976.0,5623.0,0.763,0.853,,1.457,194.1,kepler
CONFIRMED,6.18943952,0.65,88.79,783.0,5051.0,0.721,0.692,,2.3316,83.2,kepler
CANDIDATE,6.83006228,1.09,142.95,882.0,5807.0,0.8,0.886,,3.315,187.4,kepler
CANDIDATE,17.1622587,22.42,48.86,674.0,5729.0,0.939,1.037,,4.668,312.2,kepler
CANDIDATE,5.19898615,1.04,271.21,1035.0,6058.0,0.867,0.95,,2.359,136.8,kepler
CONFIRMED,8.70179611,1.37,74.58,750.0,5295.0,0.8,0.825,,3.048,304.1,kepler
CANDIDATE,14.74426,8.1,89.04,784.0,6146.0,0.987,1.006,,8.168,113.6,kepler
CANDIDATE,35.0175053,2.13,34.32,617.0,5944.0,1.123,0.905,,3.608,292.0,kepler
CONFIRMED,6.1082945,1.06,608.39,1267.0,6720.0,1.289,1.261,,3.493,61.1,kepler
CONFIRMED,7.545922037,0.68,326.67,1084.0,5788.0,1.376,1.039,,4.0329,22.2,kepler
CANDIDATE,22.599501,0.96,68.48,734.0,6335.0,1.087,1.017,,4.38,76.9,kepler
FALSE POSITIVE,20.8822079,3.63,45.17,661.0,5780.0,1.0,1.0,,4.556,1107.0,kepler
FALSE POSITIVE,8.0386699,1.18,173.92,926.0,6018.0,0.975,1.058,,3.549,142.0,kepler
CONFIRMED,44.9851885,2.09,8.34,433.0,5295.0,0.8,0.825,,4.164,617.8,kepler
FALSE POSITIVE,6.67410577,1.62,257.38,1022.0,5949.0,1.041,0.968,,3.645,160.9,kepler
CANDIDATE,5.89089509,1.54,223.02,985.0,5869.0,0.942,1.054,,2.402,267.7,kepler
CANDIDATE,4.13029832,1.44,231.52,995.0,5490.0,0.81,0.864,,2.461,325.3,kepler
FALSE POSITIVE,4.60690612,0.9,192.38,950.0,5529.0,0.775,0.839,,4.176,137.5,kepler
FALSE POSITIVE,1.50178705,0.93,1619.24,1617.0,5964.0,0.987,1.049,,2.936,86.7,kepler
FALSE POSITIVE,17.4453935,32.01,83.11,770.0,6260.0,1.063,1.118,,6.39,501.7,kepler
CANDIDATE,5.59346375,1.43,243.63,1008.0,5874.0,0.933,1.001,,1.668,236.5,kepler
CANDIDATE,3.44928111,1.23,206.55,966.0,5119.0,0.781,0.879,,1.424,237.0,kepler
FALSE POSITIVE,1.4725859,0.93,1801.98,1662.0,6077.0,0.999,1.077,,2.953,84.4,kepler
FALSE POSITIVE,2.97607935,1.1,404.28,1144.0,5547.0,0.865,0.932,,4.606,130.4,kepler
CANDIDATE,6.88297756,0.77,400.53,1141.0,6117.0,1.298,1.079,,2.065,30.4,kepler
CANDIDATE,8.7963166,1.36,142.92,882.0,5780.0,1.0,1.0,,4.696,96.5,kepler
CANDIDATE,2.049602348,1.08,494.57,1203.0,5356.0,0.78,0.872,,1.061,186.1,kepler
CANDIDATE,53.285584,1.44,19.63,537.0,6015.0,1.057,0.806,,6.492,158.6,kepler
CANDIDATE,5.8943338,0.61,335.9,1092.0,5929.0,1.145,1.087,,3.475,28.9,kepler
CANDIDATE,8.119343,1.5,94.08,794.0,5490.0,0.81,0.864,,3.558,350.4,kepler
CONFIRMED,7.74347801,0.62,65.88,727.0,5051.0,0.721,0.692,,2.7878,77.8,kepler
CANDIDATE,18.0071438,1.05,96.25,799.0,6173.0,1.167,1.023,,5.401,80.8,kepler
CONFIRMED,5.60473115,1.11,132.98,866.0,5401.0,0.777,0.871,,2.885,210.0,kepler
CANDIDATE,2.49915311,1.02,220.65,983.0,4705.0,0.72,0.707,,1.803,179.2,kepler
FALSE POSITIVE,2.48882685,1.05,1124.85,1477.0,6246.0,1.092,1.18,,3.487,80.2,kepler
FALSE POSITIVE,17.6604653,1.76,53.57,690.0,5910.0,0.94,1.032,,2.837,309.2,kepler
CANDIDATE,3.38419892,1.2,313.79,1074.0,5613.0,0.795,0.888,,1.485,228.2,kepler
FALSE POSITIVE,1.69999106,0.55,180.38,934.0,4289.0,0.554,0.541,,3.289,95.6,kepler
CANDIDATE,1.19260017,0.77,2107.84,1726.0,5600.0,1.013,0.837,,1.502,58.0,kepler
FALSE POSITIVE,4.2059745,0.75,601.3,1263.0,5960.0,1.163,0.964,,8.006,41.2,kepler
FALSE POSITIVE,37.809539,1.79,12.89,483.0,5595.0,0.82,0.917,,7.547,487.4,kepler
CANDIDATE,12.003678,0.97,15.12,503.0,4328.0,0.594,0.58,,2.799,281.7,kepler
CONFIRMED,5.17624997,1.31,565.42,1243.0,5578.0,1.497,1.001,,5.261,78.7,kepler
FALSE POSITIVE,0.589458602,0.98,2736.51,1848.0,5286.0,0.776,0.722,,0.8278,158.4,kepler
CONFIRMED,3.91794676,0.94,266.81,1030.0,5500.0,0.87,0.974,,2.549,116.5,kepler
CANDIDATE,6.0059966,0.73,385.87,1130.0,6103.0,1.16,1.05,,3.096,39.2,kepler
CANDIDATE,4.22426989,0.35,309.32,1069.0,5735.0,0.883,0.903,,4.22,13.6,kepler
FALSE POSITIVE,0.614701901,0.82,1779.79,1656.0,4954.0,0.724,0.699,,0.947,131.6,kepler
CANDIDATE,19.9778599,1.07,84.29,773.0,6392.0,1.162,1.232,,5.96,83.4,kepler
CANDIDATE,17.543847,1.15,44.42,658.0,5957.0,0.791,0.865,,5.948,196.3,kepler
FALSE POSITIVE,21.5324915,1.47,139.32,876.0,6737.0,1.41,1.232,,4.156,100.5,kepler
FALSE POSITIVE,3.74779583,1.06,725.94,1324.0,6341.0,1.111,1.154,,3.157,88.5,kepler
CANDIDATE,9.07829171,3.69,221.32,984.0,5086.0,1.611,0.951,,0.783,530.9,kepler
FALSE POSITIVE,0.91842238,16.07,1280.4,1525.0,5288.0,0.74,0.828,,5.664,162.9,kepler
CONFIRMED,9.74048508,0.95,48.52,673.0,5051.0,0.721,0.692,,1.6993,121.4,kepler
CANDIDATE,6.41097179,1.4,146.16,886.0,5383.0,0.933,0.972,,2.582,233.5,kepler
CONFIRMED,6.76289308,1.21,754.37,1337.0,6547.0,1.63,1.289,,6.204,50.9,kepler
CANDIDATE,6.36283414,1.12,197.84,956.0,5955.0,0.883,0.972,,3.752,159.4,kepler
CANDIDATE,7.53737498,0.93,506.84,1210.0,6483.0,1.436,1.212,,3.966,41.1,kepler
CANDIDATE,7.57600886,0.54,86.87,778.0,5361.0,0.774,0.848,,3.361,49.0,kepler
CONFIRMED,41.8681996,1.25,13.89,492.0,5852.0,0.837,0.928,,5.783,150.7,kepler
CONFIRMED,8.61742738,1.01,68.28,733.0,5009.0,0.84,0.797,,2.713,154.9,kepler
CANDIDATE,8.8303681,1.32,49.36,676.0,5051.0,0.706,0.786,,3.426,296.2,kepler
CANDIDATE,12.85755895,1.23,129.15,860.0,5860.0,1.156,0.922,,4.831,106.5,kepler
FALSE POSITIVE,2.21030572,1.06,1440.34,1572.0,6355.0,1.09,1.134,,2.492,92.0,kepler
CANDIDATE,9.54060855,1.75,69.25,735.0,5271.0,0.831,0.839,,1.869,462.0,kepler
FALSE POSITIVE,5.99321872,1.23,194.41,952.0,5853.0,0.868,0.961,,3.92,203.2,kepler
